# Samet-AV Sample Signature List (Test Import)
# Format: SHA256,MALWARE_NAME
280d343f06db64f684da397eb053a6bde47a1991838d0f36e64d70ae0b2a52f4,Backdoor.Win32.DarkComet.38
b6200de52554ed216e12219e021942b47c8e4cbce20a93188550320dd50ea7cb,Spyware.Win32.AgentTesla.39
cbc8a00264328dbad235c171adeca8d489381dccdd4495eb706f02a2d9873f8b,Trojan.Win32.RedLine.40
b0f1b635cd4052741e78c10b3a7a1faa1273d169834fadfde495945e7586de3d,Miner.Win32.XMRig.41
dfe0391c5d8f15ccc1b5075ba23032e9ff924682d87e12c03f9b3d5be00ea823,Trojan.Win32.Emotet.42
841258cbb5c0931b04f0a3e1f7b7d295a340b05dcadc12423cc36e92dbb773f4,Worm.Win32.NetSky.43
4e0f882f428c45a28519250fc1fd34a7363bafcd012b60cc020f2cd0c150dfee,Trojan.Win32.CobaltStrike.44
7ec71871ff6f39c9e713c34b0ccd2b161845e1eab7ea4e984e3ccea34f24cb23,HackTool.Win32.Mimikatz.45
809db35075f3ace4bec9b9ea0d9b734f3fd6215c48ff30f7132336fc75d3477e,Adware.Win32.DealPly.46
938d047fe9ec9bd999cce124cdf5f817c9a98be0002298c746cfaba3fdda0cb6,Dropper.Win32.Generic.47
4a566ae5c85c92344b96c11cd5e3ae138553bb946b0de90e87008c2b6be1467b,Trojan.Win32.WannaCry.48
805fe938bb12471035740be1dea3ee3b88be42c332bf00bca9283a174098bd07,Ransom.Win32.LockBit.49
947336e6d5055a4cbd6050fa640a267091bf8bc1db5db2dfd7c0cbb50b1c6fa3,Backdoor.Win32.DarkComet.0
1ae4bb8575c589b5d65adb68f8578bb340265376b2302ff7413ae01116f0a58d,Spyware.Win32.AgentTesla.1
2b51fcd3ebf2cf5f4a98af28c2a33f5b2fc15fc2935ec4760da233969390141c,Trojan.Win32.RedLine.2
d4cedd38c77682bf1e56ec9891f2d1f73051bf7d084b0bc4692db0eac2dabf6d,Miner.Win32.XMRig.3
cb778cd38de0a1fd8e87c3ca75101ca0c830cfa3eb7202caa424d05e638f44a5,Trojan.Win32.Emotet.4
b5fecdd11b53fcb95946ad29a3b0f55e68b6fbdc1b7222d5e7f550aa229dadd1,Worm.Win32.NetSky.5
94c7bb9c9b38bd4faef2771a606eacbd5507ccafef7914b36c0deaefa213c08a,Trojan.Win32.CobaltStrike.6
a51acb4552838a56523ae2d4bf59a592dc547fc0e64c0ce1037e7ebf6ba8e37f,HackTool.Win32.Mimikatz.7
876826963b9fa65dc3e980708c98236f5713a7af8b10a1a8e0250bc553532acb,Adware.Win32.DealPly.8
ebd7f580120f6305dd1ef6050842773d2a561dd8e17988848444e617850dee62,Dropper.Win32.Generic.9
0525f648b778052f1e14cfecceb8dfe241b93338b87cd6e716e6a6ba50c174b2,Trojan.Win32.WannaCry.10
bdbdbcf0f2c5d2dddd90591dbecdec938e82c62b0eece87a9b638b95376ac932,Ransom.Win32.LockBit.11
26192add9cae66ca70065b1a338b734c043150e23aee1fec73e0864c6919643c,Backdoor.Win32.DarkComet.12
419746cb5e2d74854c81a759a1f72f123e8af6f134b3e5c38ee240f0bae06bd8,Spyware.Win32.AgentTesla.13
f98c18027984fb701fd2ff5be9b4db696d74f4ba64b020e35895fa164b24e1f8,Trojan.Win32.RedLine.14
9a962ec414006ac0cb9b5cc17b72742f51da5959ca4e1826d7cd766f2b21f5a2,Miner.Win32.XMRig.15
f0a5dee10f65b14732c2264de5468d5a2fa1d221f1a29bc9cba5c530ac1989b1,Trojan.Win32.Emotet.16
c3755de4327f24f5976e70a9b8c1ba334d7cfc1a8ce6ccb74d1fbfe715686ea2,Worm.Win32.NetSky.17
0494aa69b7cf32710327dc100ba80de04fe05f3e8c4c23afbc60bddfa8d076c5,Trojan.Win32.CobaltStrike.18
d879a1ad94dd87466148e477c24b6d6fe205a7caa60ab64fde10206fd3c09f98,HackTool.Win32.Mimikatz.19
ce1f5ec5995adc6147775ab9e07f783964d6403cb6dbc5c2ddc81824a1e9d2d5,Adware.Win32.DealPly.20
cca6cb119707557fce16af5a74d86a8a74b1852844e66cabfe19616541e12147,Dropper.Win32.Generic.21
84604a19713359aa902d6bbc8b4f979be7f9c5e25ecccd5853deb63c3481e2d9,Trojan.Win32.WannaCry.22
8d94c26878970bbb49f506e5c49c4d356a1c8d777f1d65775452de527c45372b,Ransom.Win32.LockBit.23
6c9241e61a49c78926c4bf76389d482633e14094b9452e61cf67de2589b74fd6,Backdoor.Win32.DarkComet.24
b6518d787d1e42b9852191d6b1c07f24b970dd1144dd72f39eff08b8e1dde8d3,Spyware.Win32.AgentTesla.25
cb252ef00e5b45779a9b650eb976541aac23cf7b743eb1ff74216b0ac7848d66,Trojan.Win32.RedLine.26
cdc25c05ba6b6a5cd0d87f510b772f2abdd7acff5781e9084443eb3a651ebddd,Miner.Win32.XMRig.27
3b56b6d8885d33313a8117e06fbccf120963a2a382e880d71ceaad835f8bc54f,Trojan.Win32.Emotet.28
5dea712fd7373070f78f6f2afb67dbb5f2d27332d1b0a6a9b0e444f5b7f3b08c,Worm.Win32.NetSky.29
7a7477b50f7509c8eb3ef489adfc5a5ef7abe49ec013b8374201101139180f8a,Trojan.Win32.CobaltStrike.30
e51fcb8e683e8dcf0d8317b577365f16faf95f9a1eedc100773f73178ee5e1c7,HackTool.Win32.Mimikatz.31
833ac722746e3c6e58051ea2e8453ced159f0dc4e43f826694c03a7029756f73,Adware.Win32.DealPly.32
8d2bf1514276291b6a1ec362b2da75ee51c87c08e3712e3673adf7cc455e3c60,Dropper.Win32.Generic.33
3d7a7039d73f08dcd243db54e001903fe97d6ed624712f044724760fd4597e72,Trojan.Win32.WannaCry.34
f123ddb6b7c8f5a55b3c119bad41b93288056ddc889e30424ff30a97965530e4,Ransom.Win32.LockBit.35
408ae17d38d15c38ae1f438eef761892140624f19eb1048b3095530a91b3d19b,Backdoor.Win32.DarkComet.36
78bfc1e4413cdbd905ad583a0c9a7fffb9579527903c70ecea42c4d0f8985964,Spyware.Win32.AgentTesla.37
b997c1bc0f8707ceb37bb23fb07198129b0808894dffb5be234ed08913271c52,Trojan.Win32.RedLine.38
c8e2c18057276b777f14c5417cf359f9a0f562ae48ed0d386416539dde4c21c0,Miner.Win32.XMRig.39
934025b88f7149f04101668caa3e27aab1ea1a49424d379516f5ccf5024950ad,Trojan.Win32.Emotet.40
46fc6e9577ad761174c8c1952f52714e2de2310e9ad86a6e60190dd57373a9eb,Worm.Win32.NetSky.41
7395ddb3ff3b40659f425c7f163cd3f7686d410e6288526cc900a51ea43521cc,Trojan.Win32.CobaltStrike.42
7b24f81d368fc9981765c929167c5825173b6b3772eb642c824902a8c3c6ac51,HackTool.Win32.Mimikatz.43
407eea52cb92d511c8642e21d6d5b977d967ed3e2b33740a8ae511744486124e,Adware.Win32.DealPly.44
ddb4b4f015b2e335cc31b0468217e8fc5792c513c7b826b2e8a7d24638c73e35,Dropper.Win32.Generic.45
f4f562897512bb6ae76e5113dfb1ffab78930fd0448cae64b2aabe0fe073ab28,Trojan.Win32.WannaCry.46
4049ad93777d900ba7c73787ce1e0f96dd1862c6c45fdf4f349b33046465256a,Ransom.Win32.LockBit.47
118141d35746719a920d8e789f03ca246c0fff6fe02778f25bb08f3b4f639ff3,Backdoor.Win32.DarkComet.48
3f7499e7acef284534568a96d23c53e1cb64b7bacd2e805977f3f41e29a291af,Spyware.Win32.AgentTesla.49
132d30364292bb6f78ea261ff618e4f69dbecccafeda9095b902d027bd2a3e87,Trojan.Win32.RedLine.0
0a265c75f12ecf12e09f2319b78f36b702733910ece914093b33fc3d0be70570,Miner.Win32.XMRig.1
4589502db67ff1a8c40d072a8a5caa709273135288c7812ed501596fc8e466bb,Trojan.Win32.Emotet.2
81c6814df579c8f6261555b9c0fd2458cbeb55fc5b4e909bd304b3d1b992ec6b,Worm.Win32.NetSky.3
0559ba74a40582fe0a9c1047a3a722c2044784cfd4271595a724c1e26d0ef222,Trojan.Win32.CobaltStrike.4
7cf15c2399f342dd961f45f881eb405c8920269deab751983d9eb3426832fd9f,HackTool.Win32.Mimikatz.5
94fd554c1211833ca7f28d9f91a7d3c216b52dea23cb43ece96b5ff88670ac63,Adware.Win32.DealPly.6
253b815657f7088092a6df08588bcb8c3273e0c507045b00861ee269138ab6af,Dropper.Win32.Generic.7
ad9b367eb3388f9531c5855586f02995bcda5c135b6d9eb6830012b9de204338,Trojan.Win32.WannaCry.8
da041b32049ddfcf9456b00b91053790c403bc22a4f3ba7d299e204ac661ccba,Ransom.Win32.LockBit.9
42431321091f74434a20a66af7e894dacc2dc95c0e656b91ec705e416c88de17,Backdoor.Win32.DarkComet.10
6a3b75c118139616c95da0bbf0a2827fe49188b80746a7ad6461f809ad15c907,Spyware.Win32.AgentTesla.11
4d0fa0d67deccbdca3b57cbc3ddf8269b2ead88390a866605f0ed6187c19ef27,Trojan.Win32.RedLine.12
0d06c0b7a9baa9bb6b44ffd40c7f64b5a1895735d100b2c63ca8340fb1df3a7d,Miner.Win32.XMRig.13
20545af4472201b7d489706e62d85d1b1cc80e44f1499b1fa4c887cb9c8c721b,Trojan.Win32.Emotet.14
8a0df9b99ef8c57918625873fe42aee7d763fb714efee50f4475adfb854ade7c,Worm.Win32.NetSky.15
002b2910b4b2d6b31b9852a0c18da7b61d761a0f8765596240a2b7616a53322a,Trojan.Win32.CobaltStrike.16
a9fe75242756bc7da4021a0c81bfbf0151f6bc2477272da53708bc3584913689,HackTool.Win32.Mimikatz.17
ad0c0463bc4505d82590e8344f0866f4bbdc85ca872c4a8e3dde63a76cd915ce,Adware.Win32.DealPly.18
571463a78f1e32a5a8925eb6d1271c0e8177ae659189c7a93770b486fd0fb37d,Dropper.Win32.Generic.19
7200917a05131c2381aea93b05d6aedefb67004b3203a5103da627a8a0af3432,Trojan.Win32.WannaCry.20
f8214ea5d149afb94fc6161f07555d59fa5228036df6201830d34187b8fe984a,Ransom.Win32.LockBit.21
6bfbdd2de416d1a1b97e1ce106d0424a89e1456d9730398b304ca38d5fd7c547,Backdoor.Win32.DarkComet.22
aad8f9ebb4cdd3f2719443776a8227524906eb3bf0ed5f7b78dc266e362d05b7,Spyware.Win32.AgentTesla.23
4156e120e7e18d4a0c6bc353c5ff0ff80f394b8496bede5fd158c71ffaa90e7c,Trojan.Win32.RedLine.24
5c7dd50d127d5684c5852f0254ed5921658d46bd57ed3b2f5fa003ac8ebc8a9b,Miner.Win32.XMRig.25
74b1b48d61d67d64eb951f47822ea8f12f4810992e01e8e1e39686e478a90eac,Trojan.Win32.Emotet.26
348988b3f94a189277ab05ce9ba844b692d48e6253003c323c7b233acf578787,Worm.Win32.NetSky.27
d56725fbf3fa6c69ba15686e61efd79e7c3ff233bfc829321bce085bb0921524,Trojan.Win32.CobaltStrike.28
608cea16d3446d2fb0cdad03a80db3e242126089830bc2b4c932e7cedac75bb5,HackTool.Win32.Mimikatz.29
abb70cec9fda8d13cdd64176efacde283144f9a53555905bef3907b322e8bd62,Adware.Win32.DealPly.30
d8f8385ad3fa10fb71ec10be429cc4bdf29f4f3d4dbf12e6a05355b45b2e7501,Dropper.Win32.Generic.31
5703a39671853aae54b2f462aeb0d4dc31ef567873fca1670c3c588ba648d3ad,Trojan.Win32.WannaCry.32
e0e895030d6ceda17c8d4a9ccfefb8e62e284068072af9460673978b7353829b,Ransom.Win32.LockBit.33
df1d4565bd4c6c6160215962bc4a910ddb314320892cde0b4300361cb1060e7a,Backdoor.Win32.DarkComet.34
cb2c18a3d5938b5821b2cee4436b3fac66e372d1cc3d065917f16468459f2c87,Spyware.Win32.AgentTesla.35
db48587205031d98556cbb84bfab95f98ce5c87df99b7bf93fd756318721cb94,Trojan.Win32.RedLine.36
4ec4c2ba899d379f937f4eb9a2b5797bf17c7b682e100082a4ebab208b93bde0,Miner.Win32.XMRig.37
a076f377b0f0689be051269cfbadfe457f046e1d494fefdb1a263b834ed09643,Trojan.Win32.Emotet.38
f024668e864abae3ba23d68baf45b2dab188ba0e960b3bf038ed2595e95d9466,Worm.Win32.NetSky.39
db9f9c5fe630bc3ce0fb4a5324342bdabaec82d75b38dcb8ec9b98d7073c9f25,Trojan.Win32.CobaltStrike.40
408a8043fd5a1f373b9db76108a5f0549a3be139e43691e93b27cd124906fc59,HackTool.Win32.Mimikatz.41
8ecdfd424836312f53165c8dddef6465ef93f23952381af4c41e8c8a25ff1b6e,Adware.Win32.DealPly.42
40ae12046f864ca8ec29c2f20cdaf1a1b5a62ffa02c0265833712c22f28ef581,Dropper.Win32.Generic.43
b032e7f1ac69cf0674c00fcd01abfa582c8f56e9fcc1871d3e520bb256de7475,Trojan.Win32.WannaCry.44
f9ea330f3b0530f93376f6eac31db63837954a4d5f3fb9b5eddb08cd8b7670e9,Ransom.Win32.LockBit.45
65c63214771b6203045b2dc2b20d8067ae602a69bb9dd109585e506e61c6c80f,Backdoor.Win32.DarkComet.46
d86ce610bcf4551a5bd7db6c17bc1a1f044cfd01904f4b1e0397ab621be29ffd,Spyware.Win32.AgentTesla.47
8559fc3a9feb0326a55f1ec62bc54802ddabadf54ddaf545056b76509481afc7,Trojan.Win32.RedLine.48
e841ca53f75703ce706b21d9ba2f5bcfa1b8ac0ae8640c0e4d6ae05e5d54a83c,Miner.Win32.XMRig.49
96384da042868c0608ab76a73a40afe7738cb518b0580ba891e8ff498bfad724,Trojan.Win32.Emotet.0
5f9a57bd776ed8665287feffd996296e2c4d125214817a2fac31b99836904e10,Worm.Win32.NetSky.1
9873c3e7256e4b6da12b3f071c724d9941d51a394b5670826e915d344464545a,Trojan.Win32.CobaltStrike.2
cf319b226a244687aac3ff7f7be8877bbeb6bcd0e916d908aa80cd8c2d6dfdf0,HackTool.Win32.Mimikatz.3
5e157876c1e0c26b1b1f6ac06ebeced9eb12514a3722a3110ee731cf5e651a9c,Adware.Win32.DealPly.4
bcbf5ca013125102cbeff59a420ab1b0aa5194c5093583efa01978186f94ac77,Dropper.Win32.Generic.5
737c5dce17267f4248be7323bfa63774d6825654106415550fd106ecd4a99870,Trojan.Win32.WannaCry.6
211e683e223ec825a562cc49920a2584a625fafc873c42fdb936db3487e8ba15,Ransom.Win32.LockBit.7
096dfce6f1af8b3677c4c8a4c3f74949a6fb7b032a2bad2b0ff5d23f0a865100,Backdoor.Win32.DarkComet.8
b06c9d027c59805b3ff82a9f56d4ccbc772e5c82816d3f32b7711c4965ad4688,Spyware.Win32.AgentTesla.9
8e3e10ec3de0d531fdc325a40dc3a1f33375c6a126c23ff8fc51d5ec8e82591a,Trojan.Win32.RedLine.10
7e39f61f9ee95c1e3c78ba423a33bdcaa6d1127bdddecac6971fe17b51af536b,Miner.Win32.XMRig.11
7761978df236ab4a1d797df6fcfe9ca607bb307a0777aed1cee3ad6587d46d36,Trojan.Win32.Emotet.12
a36f239811c9c006a3ba6c2fb8b712ee3868443015c37358da3d2335e967624f,Worm.Win32.NetSky.13
40c4f22b6f9ddbfc135b2d4b7419b5d4f6257c82c918c71d30ae21088d16f65a,Trojan.Win32.CobaltStrike.14
71489ab29b96ff1019fbc21bc3c6236bb4b4dcff6d110ececef340fdfbcc6234,HackTool.Win32.Mimikatz.15
b2d4e7ba3a0245db42187f9f26a9a959f8efec60da6d6d897c20994fa4ab397a,Adware.Win32.DealPly.16
626f135c27726840635bd6fbd526f8da3c1d7b887c343d781793a5ea429f0c85,Dropper.Win32.Generic.17
16a2d333efbd23c769ef50fd6edd4511c10ce19865941a64e60176e800b9da94,Trojan.Win32.WannaCry.18
0bf65632f948f09598bc2c148b227343ee7d0e98ae8fd4f1d925d339bb94696b,Ransom.Win32.LockBit.19
03459f57f50a7585b7e84173fced4b0a060e518f943d1f1513358b5f9b72f63f,Backdoor.Win32.DarkComet.20
d9119ec407b1d1542d959e092c09fd6f5d787dd1c1601d9974e8bc52c8048af7,Spyware.Win32.AgentTesla.21
899fef514834906b7be7ea89d34c18cd4b4ac68af3bb768b362d197defaea3a8,Trojan.Win32.RedLine.22
679c26c2b4a77e76f51211d0af72e98e9f26e3cb114e599090025d7d54d921aa,Miner.Win32.XMRig.23
4a23a60a1b30ca78b0f1e7713b0c45685013e8e446a0cbfa7097184cbf045355,Trojan.Win32.Emotet.24
243bd60eacde0c7bd4b8f0253819664fa8997a45d691e38778e470465b0111ae,Worm.Win32.NetSky.25
0763da36476a68fa533cff69d4811462313536088486238899a92bbbacf81cd4,Trojan.Win32.CobaltStrike.26
68a5987eb1f678081dba74a363aaf4e4991393249bd53d43157f07aa739197e8,HackTool.Win32.Mimikatz.27
7ae8c6355dba173bc04b5ec483f93dda4551b44e093b33d2dfedad94ca83c15b,Adware.Win32.DealPly.28
952af3df6fca1b67db50689fc9ff94d9723102c14576eb07d202e9ceb73bfc75,Dropper.Win32.Generic.29
3a76c5fafb525c360a51f189ee717e52ea58702b148cacbf24e8331d50490c46,Trojan.Win32.WannaCry.30
b6c66b7e6ab984c504d0d7122800de410e47b44c24f3a7319f65c38d51b4643b,Ransom.Win32.LockBit.31
fce6c7c1c0c8187da6524cf76f3c69a830889bfb44199c13ca7fcffc74e60fe8,Backdoor.Win32.DarkComet.32
902e7e05f8208d54315ed3041befa07b8ecf179ad060844851c16f0287a1db19,Spyware.Win32.AgentTesla.33
74609fccf9fcde3f8c6d81cca16028c3dad2a0184f57673900af0225fa651096,Trojan.Win32.RedLine.34
33d2caca8a065adef27100cb5c4ad0b0df60422864b893c81bd8269d402bbf80,Miner.Win32.XMRig.35
267a6d426993e9064750a03cc3bd0e71a05255d015910c09a6be6b4fc5e9f676,Trojan.Win32.Emotet.36
727c5183d7e8b8e5c06c232192049d1f7f37303c6fc1a540b7ee2b407ba93611,Worm.Win32.NetSky.37
c7f0eaa69b43d3c5b6ad3d991fb4401e9a8cebde6472f0325b0f07cfd4dfb2f9,Trojan.Win32.CobaltStrike.38
b4b64dae814f040ea02765e40e8a55f363eaf487a7cb9f46d3238ad1fad0480f,HackTool.Win32.Mimikatz.39
575a48e373192d116f6c53b1f91f7af9084f520376d2138677276a040490d47f,Adware.Win32.DealPly.40
edbac83d6059672ee2a293959b41e9379d50e72ad11a9fc5048d78433c8a41e2,Dropper.Win32.Generic.41
068f667d0372ee03ceb3975069f0a6c0d72a17a722d1c5070b193d5a9356bdb1,Trojan.Win32.WannaCry.42
f19dc990dcf8bb7ab7492017415a308e8dd76bbe61e2fd6eb8acb6733d9279b7,Ransom.Win32.LockBit.43
6afb6cc63448650cbf7bf7efe88a7daaa8243746f28012c5118b4b13c26bc916,Backdoor.Win32.DarkComet.44
2535b5630b49fb0117312abc208b8dd25a2948fba8cc9a7f9770e043bf98053a,Spyware.Win32.AgentTesla.45
029889cac93a9f5f8273ae959a80254185811699a20cc2e3cfbd8bc9b9efa3f9,Trojan.Win32.RedLine.46
bd4d2a8535120df866a57d6fd702ad64e880710151e6d7faf8f41e944c480796,Miner.Win32.XMRig.47
76a6320d4c1e5d033c8a80470600360d076db72b975675ab50583666fbfeacca,Trojan.Win32.Emotet.48
8280d857941fc2dd5eef0bac073b444f85665b54560b9c045e6348d8d455d593,Worm.Win32.NetSky.49
45cf4c816af71c8a27fd78320a6e1e00b116c7036a88d84982d2f079f9dae602,Trojan.Win32.CobaltStrike.0
5dcad492cd1a21346a3b9a0c9eaee8fd76836b8d6b9a00279eb378f5a3385903,HackTool.Win32.Mimikatz.1
105fd1aadf6dddb8e85ab83ac6904d3201eac2cd12a77908322dc4c0652bc85d,Adware.Win32.DealPly.2
7fd2549798ddf6d7ef93f8ddf9fac547546ff7e334e55b52f7e2828b11a9941f,Dropper.Win32.Generic.3
6123b0702cf29e2ddbd11b584e8afa8605c6d33e54306486f4a88a7b4e36600c,Trojan.Win32.WannaCry.4
aaab00657d18a3bb374489096effc0698877056e99f632a6e41a25d6b48922aa,Ransom.Win32.LockBit.5
106e5541ccf516a42cba2712af62b471aadf10cfbf8287ef1f66aa44fc11f381,Backdoor.Win32.DarkComet.6
28ee18b1b8d72ed69a6d43a10b412b69dbc75142fb4664f2bb539ce734c80ccf,Spyware.Win32.AgentTesla.7
292279bbb241304d0760315adfc29bd33a2536d7144ed9345b90236ea409e51a,Trojan.Win32.RedLine.8
b9c967ede0e050368026795dc02a45c236020371628f2433bf0a94a30417b6bf,Miner.Win32.XMRig.9
9f0b870f01796696f1f060df9b674d35226cb01593bb4dd429b6d545b92b4542,Trojan.Win32.Emotet.10
e36af8c71199f831de25b9af36d64bb22b41f61a888f12ea3ebfbe99b9d3fa58,Worm.Win32.NetSky.11
7951b7345101a3cbd547684b070fd294e5d6b66e3e9e6edab9b694621515caf0,Trojan.Win32.CobaltStrike.12
6d40829e19ee38417c60fa8b3c0b56fe8b26823b33dd211966e03c4af5466761,HackTool.Win32.Mimikatz.13
9937b94bb59ef044da7fffcaf9f8fe7a226fc0882d13d87471a1bc3c0fa4d9f4,Adware.Win32.DealPly.14
58c1eeca7e81ab97221d67dd27be8f1f60dc213009e6dc8400609011691d4adf,Dropper.Win32.Generic.15
96eb2de6fc6464379534f3b82cb179f7997c004f03432be6ff5aa549585285d0,Trojan.Win32.WannaCry.16
06ebd128e6cf91746a12ac5a4ddce7da1aa141fe465a1a10ec925bb00d69c88a,Ransom.Win32.LockBit.17
2fbc929b1e8393c2c664220e30fd9312f89860afbf2a80201887e6bd7ac96150,Backdoor.Win32.DarkComet.18
1111aa31da27bbf25d38a9b58b6ca778da81376e6029203609917b47af5b7b01,Spyware.Win32.AgentTesla.19
23ab149d2c0954ff828f37e64521f4acfd75f55ed005464db740f885700c4311,Trojan.Win32.RedLine.20
0db59780b52f96939df29056b811f6c1c4c65b17366b07e6a28f21664baf6201,Miner.Win32.XMRig.21
cc44b5de8ba6662dededc14be081aaa44ef34f7d7806b71e7ba64134d95e18ba,Trojan.Win32.Emotet.22
9f194d89baab2ae9f53e7c79c1a59fe96ebd5eaba4214769a7ec0b847062b831,Worm.Win32.NetSky.23
8d3d449ac56f6f9ae42f48248d478eac2644aaed67e58d6e8ca62a1dfdc2d1b9,Trojan.Win32.CobaltStrike.24
9dc12aa3aa55b3ff8dea8b45b55cdd42c8986fed71db21fc4146a439228538f1,HackTool.Win32.Mimikatz.25
bc3804899c35cedfaedcb01478d0046aa3659d3741d590c9d6abc1c5e0a4f669,Adware.Win32.DealPly.26
956eb7baeead623dba479e472e0ceda34b87da1f341025fad62f9a548f21cb4f,Dropper.Win32.Generic.27
114af7623cc9f8e025541a73172c689a624e2747475b67b510403d5ef59d49e6,Trojan.Win32.WannaCry.28
0322eb336019a305b868fbbee9e79a8b083be5abf036f0ab54fd0f5b1cfbfc02,Ransom.Win32.LockBit.29
0e58035688cff4b6808adff8833aa03fd0b5f5b416240052a7cb6f21b2e1c3c4,Backdoor.Win32.DarkComet.30
8886ce9df3f0e3815b46ab0657c93dabe5e5df73d3aaa80417495d0b819f80ab,Spyware.Win32.AgentTesla.31
f892698d7f6854cfc5ed45f4c41994d8da30fc5ae06fa28db36ee388723b8a4b,Trojan.Win32.RedLine.32
71759f116a85b5aae44ef6a43d10400ab790d797d8d93d2fc32dbaa6d4b943d8,Miner.Win32.XMRig.33
39ee4ead2cb0b1573e15b4c1c2d4bf9a19a7f4f82d1dc3845df687ba05cab3eb,Trojan.Win32.Emotet.34
792bb9f6307d2c30f017b6e13784ad724f2fa0c21a02267c491df76c706d3c70,Worm.Win32.NetSky.35
638b4e35475253311a1109f0ed6f131d0ed1862fc7a31c0b84f913c9540069fb,Trojan.Win32.CobaltStrike.36
965df84121ccae6509b30331482a7e427c573a1811f46d7f08f3b70f3a54b216,HackTool.Win32.Mimikatz.37
bb843bd10a9deb8d10933a401360dfcdc10025e144c86df1847aa90e2f097d14,Adware.Win32.DealPly.38
eee06784cda4a43407576006a54de45030cdc8bfa8d3b01024f129e8fe386c6b,Dropper.Win32.Generic.39
0a01bac157a5c7a077879cb6d99c43451a99051dd3169335edae6e3e78ddb700,Trojan.Win32.WannaCry.40
4b8dacdf1a236ef72a139eda47186d66c430fba2e1d7a34d4d37dcb050763188,Ransom.Win32.LockBit.41
552529a4c0b6777e883b49bda69b00d5e01b97e1cadf858672614aa87be624ec,Backdoor.Win32.DarkComet.42
df2c4c52c923d32c0608983bcbb35c7fb534f5bb9b6c8eed808ef366879e4977,Spyware.Win32.AgentTesla.43
d8113f14e7423e9e70e34c621c4ac328ce3ec5d3c02ca3b0511f2516c929dc6c,Trojan.Win32.RedLine.44
81f8dfbbd14b5d842b2f88be5f97eb854cdcfc73e5aef1925b3c524d1b66da31,Miner.Win32.XMRig.45
635b5b07de399c59beb6a82b9f7c83687604f8d0fc08fff28a5a4873e57a15b2,Trojan.Win32.Emotet.46
5d3d2e2eb2ec23e2603eb377df614e4cbb2ce022d5f1fcbe9e767f024134bfbe,Worm.Win32.NetSky.47
778be67d9fb5bd4125dd9928711fb21d7359f4a596188979ae5bfc5543027ae4,Trojan.Win32.CobaltStrike.48
1006b1bab56f71755b2d6237254d36b46c54b737a5b8ccaf3c932aa7349b7949,HackTool.Win32.Mimikatz.49
57063ee77123f023b36820cfa5567f506b3167733308c9a6ec15d7e0734cc4e1,Adware.Win32.DealPly.0
81d99ff8176fbed1662639bfafa0e936a8c7bfd7abd78b020b737cff804ac0c7,Dropper.Win32.Generic.1
d99f5d54a503f5bedadf6284eb163ba977b8423bf509534e5d70e3450067f0e5,Trojan.Win32.WannaCry.2
bb54185885ebccb4095a33761305ff48594ec0dcfda897e0348e1ffeb72c17e2,Ransom.Win32.LockBit.3
6ac4a71e3271edafee420871f8d9790e915b674a6aebb71210cda26d0525def4,Backdoor.Win32.DarkComet.4
5ed936dcb15bc72f58e10c098968baa47d6d2749b1c87a711a39b104e92f9a18,Spyware.Win32.AgentTesla.5
f99dbd0372354a561f054577ec6cb5a18e6a2f351ad58eead8ee065330a9caa9,Trojan.Win32.RedLine.6
14a911515ec5878b47e018772edeec3024f02c70df0426ecd53310faf7fa490c,Miner.Win32.XMRig.7
1f14f5aadc6da646526a236fdd877d8c451f283e13690c8a7436e102d04c18d2,Trojan.Win32.Emotet.8
307ac55b3768e74e6c45bab9822858dc6368aac9de34fb4b4ea6254dba21aad8,Worm.Win32.NetSky.9
533772d60b72f61e3f4f13091e5f026444cdea0c0c27455729f8bd3f745e429f,Trojan.Win32.CobaltStrike.10
20c2cbcf695998c94370b59f771818084d57372f2c21fe51b68677345d3b1d65,HackTool.Win32.Mimikatz.11
12d074db01b29d905bcc13707fcb8c2cac6a0f1287ccff351ee07152c307f8b8,Adware.Win32.DealPly.12
bef7c2f502bf958c53f6d461e86cc8fe5200bff4787c28a1e0907ccda4b86bed,Dropper.Win32.Generic.13
0105bbd44af128e692b6782273ea58904f72a67c573048bb2b06cacf70560a86,Trojan.Win32.WannaCry.14
e89db6b04b50a3a133d7918dbe1605efd0ea7f97f2c84cdbd4a00b605308899c,Ransom.Win32.LockBit.15
137b923e6b9522d40a9eef530d4b33fad6a3c3a6329412f3268a50850af3db06,Backdoor.Win32.DarkComet.16
731911376c788df0f9bfa4af29c3421b09649f82fa36c489e3b91e16451bab8d,Spyware.Win32.AgentTesla.17
a25522cbe9287858e954c325b9bc20d85cca50b6889e90682e3eefe7ae953461,Trojan.Win32.RedLine.18
590ba77d62aff20ff017082ceed5bdb3db9b9891d9e6efd89334d5a77141379a,Miner.Win32.XMRig.19
92e6b57e6be258c77ec955f1e9d189f821639c66ad9b324d1a8677f4e7181e73,Trojan.Win32.Emotet.20
7bbc2057f290dc20415fa3b9b0fea691f905badb0e41f033c64b3c86ff627fb3,Worm.Win32.NetSky.21
3b2f9a8563f1082ecfc21cb90991ff8097acb43c003fd7a00f5f7435e767c4cc,Trojan.Win32.CobaltStrike.22
